log_no_quest_id	gid	cid	log_ts	aid	a_detail	uid	vid	sessionid	session_seqid	client_ts	multiplayer_uid	multiplayer_seqid										
976	1800	1	1	0	NULL	B403E539-1C4C-226B-4DE3-647A878C630E	2	0	7	58970	58970	0		1526168213	DA7F8AC2-FC70-ECC0-190D-466A62189F1B	NULL	1	11	13	1.52617E+12	NULL	0
977	1800	1	1	0	NULL	B403E539-1C4C-226B-4DE3-647A878C630E	2	0	7	59689	59689	0		1526168213	DA7F8AC2-FC70-ECC0-190D-466A62189F1B	NULL	1	12	14	1.52617E+12	NULL	0
978	1800	1	1	0	NULL	B403E539-1C4C-226B-4DE3-647A878C630E	2	0	7	60727	60727	0		1526168216	DA7F8AC2-FC70-ECC0-190D-466A62189F1B	NULL	1	13	15	1.52617E+12	NULL	0
979	1800	1	1	0	NULL	B403E539-1C4C-226B-4DE3-647A878C630E	2	0	7	61073	61073	0		1526168216	DA7F8AC2-FC70-ECC0-190D-466A62189F1B	NULL	1	14	16	1.52617E+12	NULL	0
980	1800	1	1	0	NULL	B403E539-1C4C-226B-4DE3-647A878C630E	2	0	7	62249	62249	0		1526168216	DA7F8AC2-FC70-ECC0-190D-466A62189F1B	NULL	1	15	17	1.52617E+12	NULL	0
981	1800	1	1	0	NULL	B403E539-1C4C-226B-4DE3-647A878C630E	2	0	7	62593	62593	0		1526168216	DA7F8AC2-FC70-ECC0-190D-466A62189F1B	NULL	1	16	18	1.52617E+12	NULL	0
982	1800	1	1	0	NULL	B403E539-1C4C-226B-4DE3-647A878C630E	2	0	7	62803	62803	0		1526168216	DA7F8AC2-FC70-ECC0-190D-466A62189F1B	NULL	1	17	19	1.52617E+12	NULL	0
983	1800	1	1	0	NULL	B403E539-1C4C-226B-4DE3-647A878C630E	2	0	7	62943	62943	0		1526168216	DA7F8AC2-FC70-ECC0-190D-466A62189F1B	NULL	1	18	20	1.52617E+12	NULL	0
984	1800	1	1	0	NULL	B403E539-1C4C-226B-4DE3-647A878C630E	2	0	7	63091	63091	0		1526168219	DA7F8AC2-FC70-ECC0-190D-466A62189F1B	NULL	1	19	21	1.52617E+12	NULL	0
985	1800	1	1	0	NULL	B403E539-1C4C-226B-4DE3-647A878C630E	2	0	7	63247	63247	0		1526168219	DA7F8AC2-FC70-ECC0-190D-466A62189F1B	NULL	1	20	22	1.52617E+12	NULL	0
986	1800	1	1	0	NULL	B403E539-1C4C-226B-4DE3-647A878C630E	2	0	7	66186	66186	0		1526168222	DA7F8AC2-FC70-ECC0-190D-466A62189F1B	NULL	1	21	23	1.52617E+12	NULL	0
987	1800	1	1	0	NULL	B403E539-1C4C-226B-4DE3-647A878C630E	2	0	7	66670	66670	0		1526168222	DA7F8AC2-FC70-ECC0-190D-466A62189F1B	NULL	1	22	24	1.52617E+12	NULL	0
988	1800	1	1	0	NULL	B403E539-1C4C-226B-4DE3-647A878C630E	2	0	7	67015	67015	0		1526168222	DA7F8AC2-FC70-ECC0-190D-466A62189F1B	NULL	1	23	25	1.52617E+12	NULL	0
989	1800	1	1	0	NULL	B403E539-1C4C-226B-4DE3-647A878C630E	2	0	7	67578	67578	0		1526168222	DA7F8AC2-FC70-ECC0-190D-466A62189F1B	NULL	1	24	26	1.52617E+12	NULL	0
990	1800	1	1	0	NULL	B403E539-1C4C-226B-4DE3-647A878C630E	2	0	7	67792	67792	0		1526168222	DA7F8AC2-FC70-ECC0-190D-466A62189F1B	NULL	1	25	27	1.52617E+12	NULL	0
991	1800	1	1	0	NULL	B403E539-1C4C-226B-4DE3-647A878C630E	2	0	3	80562	80562	0		1526168233	DA7F8AC2-FC70-ECC0-190D-466A62189F1B	NULL	1	26	28	1.52617E+12	NULL	0
992	1800	1	3	0	NULL	B403E539-1C4C-226B-4DE3-647A878C630E	2	0	8	13795	13795	0		1526168317	70C6E0DE-0F2C-4257-3DC4-EB8DC17A4CB7	NULL	1	2	34	1.52617E+12	NULL	0
993	1800	1	3	0	NULL	B403E539-1C4C-226B-4DE3-647A878C630E	2	0	7	13797	13797	0		1526168317	70C6E0DE-0F2C-4257-3DC4-EB8DC17A4CB7	NULL	1	3	35	1.52617E+12	NULL	0
994	1800	1	3	0	NULL	B403E539-1C4C-226B-4DE3-647A878C630E	2	0	8	14955	14955	0		1526168317	70C6E0DE-0F2C-4257-3DC4-EB8DC17A4CB7	NULL	1	4	36	1.52617E+12	NULL	0
995	1800	1	3	0	NULL	B403E539-1C4C-226B-4DE3-647A878C630E	2	0	7	14957	14957	0		1526168317	70C6E0DE-0F2C-4257-3DC4-EB8DC17A4CB7	NULL	1	5	37	1.52617E+12	NULL	0
996	1800	1	3	0	NULL	B403E539-1C4C-226B-4DE3-647A878C630E	2	0	7	24363	24363	0		1526168329	70C6E0DE-0F2C-4257-3DC4-EB8DC17A4CB7	NULL	1	6	38	1.52617E+12	NULL	0
997	1800	1	3	0	NULL	B403E539-1C4C-226B-4DE3-647A878C630E	2	0	3	124639	124639	0		1526168427	70C6E0DE-0F2C-4257-3DC4-EB8DC17A4CB7	NULL	1	7	39	1.52617E+12	NULL	0
998	1800	1	4	0	NULL	B403E539-1C4C-226B-4DE3-647A878C630E	2	0	10	19735	19735	0		1526168451	91F9769D-4502-8080-CC5B-E74FA2861456	NULL	1	2	42	1.52617E+12	NULL	0
999	1800	1	5	0	NULL	B403E539-1C4C-226B-4DE3-647A878C630E	2	0	6	35336	35336	0		1526168538	3EF07541-C7F0-DC3E-94BE-1D50F631B95B	NULL	1	2	46	1.52617E+12	NULL	0
1000	1800	1	5	0	NULL	B403E539-1C4C-226B-4DE3-647A878C630E	2	0	3	84303	84303	0		1526168586	3EF07541-C7F0-DC3E-94BE-1D50F631B95B	NULL	1	3	47	1.52617E+12	NULL	0
1001	1800	1	6	0	NULL	B403E539-1C4C-226B-4DE3-647A878C630E	2	0	3	78947	78947	0		1526168668	54E2B8C6-BE01-9A9B-DC3F-893F312BD62E	NULL	1	2	51	1.52617E+12	NULL	0
1002	1800	1	7	0	NULL	B403E539-1C4C-226B-4DE3-647A878C630E	2	0	3	88056	88056	0		1526168760	D4CA5DF4-5674-2ECF-F056-DED180109B6E	NULL	1	2	55	1.52617E+12	NULL	0
1003	1800	1	1	0	NULL	72C299E6-ECB5-61A7-26DC-B66D29CF3C15	2	0	7	11574	11574	0		1526173769	FE9567D3-B314-5C90-59F4-975359B247C3	NULL	1	2	4	1.52617E+12	NULL	0
1004	1800	1	1	0	NULL	72C299E6-ECB5-61A7-26DC-B66D29CF3C15	2	0	7	12147	12147	0		1526173772	FE9567D3-B314-5C90-59F4-975359B247C3	NULL	1	3	5	1.52617E+12	NULL	0
1005	1800	1	1	0	NULL	72C299E6-ECB5-61A7-26DC-B66D29CF3C15	2	0	7	14436	14436	0		1526173772	FE9567D3-B314-5C90-59F4-975359B247C3	NULL	1	4	6	1.52617E+12	NULL	0
1006	1800	1	1	0	NULL	72C299E6-ECB5-61A7-26DC-B66D29CF3C15	2	0	7	14951	14951	0		1526173772	FE9567D3-B314-5C90-59F4-975359B247C3	NULL	1	5	7	1.52617E+12	NULL	0
1007	1800	1	1	0	NULL	72C299E6-ECB5-61A7-26DC-B66D29CF3C15	2	0	7	15513	15513	0		1526173775	FE9567D3-B314-5C90-59F4-975359B247C3	NULL	1	6	8	1.52617E+12	NULL	0
1008	1800	1	1	0	NULL	72C299E6-ECB5-61A7-26DC-B66D29CF3C15	2	0	7	16232	16232	0		1526173775	FE9567D3-B314-5C90-59F4-975359B247C3	NULL	1	7	9	1.52617E+12	NULL	0
1009	1800	1	1	0	NULL	72C299E6-ECB5-61A7-26DC-B66D29CF3C15	2	0	7	25239	25239	0		1526173784	FE9567D3-B314-5C90-59F4-975359B247C3	NULL	1	8	10	1.52617E+12	NULL	0
1010	1800	1	1	0	NULL	72C299E6-ECB5-61A7-26DC-B66D29CF3C15	2	0	7	27334	27334	0		1526173787	FE9567D3-B314-5C90-59F4-975359B247C3	NULL	1	9	11	1.52617E+12	NULL	0
1011	1800	1	1	0	NULL	72C299E6-ECB5-61A7-26DC-B66D29CF3C15	2	0	7	29697	29697	0		1526173787	FE9567D3-B314-5C90-59F4-975359B247C3	NULL	1	10	12	1.52617E+12	NULL	0
1012	1800	1	1	0	NULL	72C299E6-ECB5-61A7-26DC-B66D29CF3C15	2	0	7	30092	30092	0		1526173790	FE9567D3-B314-5C90-59F4-975359B247C3	NULL	1	11	13	1.52617E+12	NULL	0
1013	1800	1	1	0	NULL	72C299E6-ECB5-61A7-26DC-B66D29CF3C15	2	0	7	30279	30279	0		1526173790	FE9567D3-B314-5C90-59F4-975359B247C3	NULL	1	12	14	1.52617E+12	NULL	0
1014	1800	1	1	0	NULL	72C299E6-ECB5-61A7-26DC-B66D29CF3C15	2	0	7	31980	31980	0		1526173790	FE9567D3-B314-5C90-59F4-975359B247C3	NULL	1	13	15	1.52617E+12	NULL	0
1015	1800	1	1	0	NULL	72C299E6-ECB5-61A7-26DC-B66D29CF3C15	2	0	7	32820	32820	0		1526173790	FE9567D3-B314-5C90-59F4-975359B247C3	NULL	1	14	16	1.52617E+12	NULL	0
1016	1800	1	1	0	NULL	72C299E6-ECB5-61A7-26DC-B66D29CF3C15	2	0	7	32987	32987	0		1526173790	FE9567D3-B314-5C90-59F4-975359B247C3	NULL	1	15	17	1.52617E+12	NULL	0
1017	1800	1	1	0	NULL	72C299E6-ECB5-61A7-26DC-B66D29CF3C15	2	0	3	47920	47920	0		1526173805	FE9567D3-B314-5C90-59F4-975359B247C3	NULL	1	16	18	1.52617E+12	NULL	0
1018	1800	1	3	0	NULL	72C299E6-ECB5-61A7-26DC-B66D29CF3C15	2	0	9	9057	9057	0		1526173862	1A5E1A8F-B80E-EAB3-159F-261E560E297F	NULL	1	2	24	1.52617E+12	NULL	0
1019	1800	1	3	0	NULL	72C299E6-ECB5-61A7-26DC-B66D29CF3C15	2	0	3	33473	33473	0		1526173883	1A5E1A8F-B80E-EAB3-159F-261E560E297F	NULL	1	3	25	1.52617E+12	NULL	0
1020	1800	1	4	0	NULL	72C299E6-ECB5-61A7-26DC-B66D29CF3C15	2	0	10	10213	10213	0		1526173899	8259FC75-4CD9-B0D4-CA0E-8AED3C796333	NULL	1	2	28	1.52617E+12	NULL	0
1021	1800	1	1	0	NULL	0353D509-1CB3-7E6C-4423-0C8C82441424	2	0	7	11975	11975	0		1526175583	83F0652A-5C33-3293-7915-994C5D86BFC9	NULL	1	2	4	1.52618E+12	NULL	0
1022	1800	1	1	0	NULL	0353D509-1CB3-7E6C-4423-0C8C82441424	2	0	7	15700	15700	0		1526175589	83F0652A-5C33-3293-7915-994C5D86BFC9	NULL	1	10	12	1.52618E+12	NULL	0
1023	1800	1	1	0	NULL	0353D509-1CB3-7E6C-4423-0C8C82441424	2	0	7	12341	12341	0		1526175586	83F0652A-5C33-3293-7915-994C5D86BFC9	NULL	1	3	5	1.52618E+12	NULL	0
1024	1800	1	1	0	NULL	0353D509-1CB3-7E6C-4423-0C8C82441424	2	0	7	12800	12800	0		1526175586	83F0652A-5C33-3293-7915-994C5D86BFC9	NULL	1	4	6	1.52618E+12	NULL	0
1025	1800	1	1	0	NULL	0353D509-1CB3-7E6C-4423-0C8C82441424	2	0	7	13589	13589	0		1526175586	83F0652A-5C33-3293-7915-994C5D86BFC9	NULL	1	5	7	1.52618E+12	NULL	0
1026	1800	1	1	0	NULL	0353D509-1CB3-7E6C-4423-0C8C82441424	2	0	7	13756	13756	0		1526175586	83F0652A-5C33-3293-7915-994C5D86BFC9	NULL	1	6	8	1.52618E+12	NULL	0
1027	1800	1	1	0	NULL	0353D509-1CB3-7E6C-4423-0C8C82441424	2	0	7	14614	14614	0		1526175586	83F0652A-5C33-3293-7915-994C5D86BFC9	NULL	1	7	9	1.52618E+12	NULL	0
1028	1800	1	1	0	NULL	0353D509-1CB3-7E6C-4423-0C8C82441424	2	0	7	14809	14809	0		1526175586	83F0652A-5C33-3293-7915-994C5D86BFC9	NULL	1	8	10	1.52618E+12	NULL	0
1029	1800	1	1	0	NULL	0353D509-1CB3-7E6C-4423-0C8C82441424	2	0	7	14956	14956	0		1526175586	83F0652A-5C33-3293-7915-994C5D86BFC9	NULL	1	9	11	1.52618E+12	NULL	0
1030	1800	1	1	0	NULL	0353D509-1CB3-7E6C-4423-0C8C82441424	2	0	3	26893	26893	0		1526175598	83F0652A-5C33-3293-7915-994C5D86BFC9	NULL	1	11	13	1.52618E+12	NULL	0
1031	1800	1	3	0	NULL	0353D509-1CB3-7E6C-4423-0C8C82441424	2	0	8	14788	14788	0		1526175648	BDE2A714-7962-2E03-8245-3B3255DA93C5	NULL	1	2	19	1.52618E+12	NULL	0
1032	1800	1	3	0	NULL	0353D509-1CB3-7E6C-4423-0C8C82441424	2	0	7	14791	14791	0		1526175648	BDE2A714-7962-2E03-8245-3B3255DA93C5	NULL	1	3	20	1.52618E+12	NULL	0
1033	1800	1	3	0	NULL	0353D509-1CB3-7E6C-4423-0C8C82441424	2	0	9	16402	16402	0		1526175651	BDE2A714-7962-2E03-8245-3B3255DA93C5	NULL	1	4	21	1.52618E+12	NULL	0
1034	1800	1	3	0	NULL	0353D509-1CB3-7E6C-4423-0C8C82441424	2	0	8	17364	17364	0		1526175651	BDE2A714-7962-2E03-8245-3B3255DA93C5	NULL	1	5	22	1.52618E+12	NULL	0
1035	1800	1	3	0	NULL	0353D509-1CB3-7E6C-4423-0C8C82441424	2	0	7	17366	17366	0		1526175651	BDE2A714-7962-2E03-8245-3B3255DA93C5	NULL	1	6	23	1.52618E+12	NULL	0
1036	1800	1	3	0	NULL	0353D509-1CB3-7E6C-4423-0C8C82441424	2	0	8	17712	17712	0		1526175651	BDE2A714-7962-2E03-8245-3B3255DA93C5	NULL	1	7	24	1.52618E+12	NULL	0
1037	1800	1	3	0	NULL	0353D509-1CB3-7E6C-4423-0C8C82441424	2	0	7	17716	17716	0		1526175651	BDE2A714-7962-2E03-8245-3B3255DA93C5	NULL	1	8	25	1.52618E+12	NULL	0
1038	1800	1	3	0	NULL	0353D509-1CB3-7E6C-4423-0C8C82441424	2	0	8	17901	17901	0		1526175651	BDE2A714-7962-2E03-8245-3B3255DA93C5	NULL	1	9	26	1.52618E+12	NULL	0
1039	1800	1	3	0	NULL	0353D509-1CB3-7E6C-4423-0C8C82441424	2	0	7	17902	17902	0		1526175651	BDE2A714-7962-2E03-8245-3B3255DA93C5	NULL	1	10	27	1.52618E+12	NULL	0
1040	1800	1	3	0	NULL	0353D509-1CB3-7E6C-4423-0C8C82441424	2	0	3	61555	61555	0		1526175694	BDE2A714-7962-2E03-8245-3B3255DA93C5	NULL	1	11	28	1.52618E+12	NULL	0
1041	1800	1	1	0	NULL	C2E4C919-1E08-F837-10DF-1E3C4FD41BDB	2	0	7	12868	12868	0		1526175915	0E7B0AF3-4651-6574-B4C5-53078574DCD0	NULL	1	2	4	1.52618E+12	NULL	0
1042	1800	1	1	0	NULL	C2E4C919-1E08-F837-10DF-1E3C4FD41BDB	2	0	7	13114	13114	0		1526175915	0E7B0AF3-4651-6574-B4C5-53078574DCD0	NULL	1	3	5	1.52618E+12	NULL	0
1043	1800	1	1	0	NULL	C2E4C919-1E08-F837-10DF-1E3C4FD41BDB	2	0	7	14137	14137	0		1526175915	0E7B0AF3-4651-6574-B4C5-53078574DCD0	NULL	1	4	6	1.52618E+12	NULL	0
1044	1800	1	1	0	NULL	C2E4C919-1E08-F837-10DF-1E3C4FD41BDB	2	0	7	14307	14307	0		1526175915	0E7B0AF3-4651-6574-B4C5-53078574DCD0	NULL	1	5	7	1.52618E+12	NULL	0
1045	1800	1	1	0	NULL	C2E4C919-1E08-F837-10DF-1E3C4FD41BDB	2	0	7	14444	14444	0		1526175915	0E7B0AF3-4651-6574-B4C5-53078574DCD0	NULL	1	6	8	1.52618E+12	NULL	0
1046	1800	1	1	0	NULL	C2E4C919-1E08-F837-10DF-1E3C4FD41BDB	2	0	3	23875	23875	0		1526175923	0E7B0AF3-4651-6574-B4C5-53078574DCD0	NULL	1	7	9	1.52618E+12	NULL	0
1047	1800	1	1	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	7	15530	15530	0		1526179155	C2D831EF-902D-954C-F5D5-CA7C2AA4EB3D	NULL	1	2	4	1.52618E+12	NULL	0
1048	1800	1	1	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	7	15754	15754	0		1526179155	C2D831EF-902D-954C-F5D5-CA7C2AA4EB3D	NULL	1	3	5	1.52618E+12	NULL	0
1049	1800	1	1	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	7	15994	15994	0		1526179155	C2D831EF-902D-954C-F5D5-CA7C2AA4EB3D	NULL	1	4	6	1.52618E+12	NULL	0
1050	1800	1	1	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	7	18074	18074	0		1526179155	C2D831EF-902D-954C-F5D5-CA7C2AA4EB3D	NULL	1	5	7	1.52618E+12	NULL	0
1051	1800	1	1	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	3	26728	26728	0		1526179164	C2D831EF-902D-954C-F5D5-CA7C2AA4EB3D	NULL	1	6	8	1.52618E+12	NULL	0
1052	1800	1	3	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	9	15220	15220	0		1526179245	6B904B14-E540-9430-3057-AE9C68B2168A	NULL	1	2	14	1.52618E+12	NULL	0
1053	1800	1	3	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	9	16870	16870	0		1526179245	6B904B14-E540-9430-3057-AE9C68B2168A	NULL	1	3	15	1.52618E+12	NULL	0
1054	1800	1	3	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	8	17526	17526	0		1526179245	6B904B14-E540-9430-3057-AE9C68B2168A	NULL	1	4	16	1.52618E+12	NULL	0
1055	1800	1	3	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	7	17526	17526	0		1526179245	6B904B14-E540-9430-3057-AE9C68B2168A	NULL	1	5	17	1.52618E+12	NULL	0
1056	1800	1	3	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	8	18408	18408	0		1526179248	6B904B14-E540-9430-3057-AE9C68B2168A	NULL	1	6	18	1.52618E+12	NULL	0
1057	1800	1	3	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	7	18410	18410	0		1526179248	6B904B14-E540-9430-3057-AE9C68B2168A	NULL	1	7	19	1.52618E+12	NULL	0
1058	1800	1	3	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	8	18636	18636	0		1526179248	6B904B14-E540-9430-3057-AE9C68B2168A	NULL	1	8	20	1.52618E+12	NULL	0
1059	1800	1	3	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	7	18638	18638	0		1526179248	6B904B14-E540-9430-3057-AE9C68B2168A	NULL	1	9	21	1.52618E+12	NULL	0
1060	1800	1	3	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	3	43058	43058	0		1526179270	6B904B14-E540-9430-3057-AE9C68B2168A	NULL	1	10	22	1.52618E+12	NULL	0
1061	1800	1	4	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	10	19436	19436	0		1526179294	AD317AFE-3677-4A9D-136D-86DFE8C3BC0E	NULL	1	2	25	1.52618E+12	NULL	0
1062	1800	1	5	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	6	23250	23250	0		1526179331	0C0F3989-04DA-9A69-E022-5698FFE1AB24	NULL	1	2	29	1.52618E+12	NULL	0
1063	1800	1	1	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	7	5830	5830	0		1526179347	26B38CAA-492A-2F5D-D823-035F4BF9D4FF	NULL	1	2	4	1.52618E+12	NULL	0
1064	1800	1	1	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	7	5992	5992	0		1526179347	26B38CAA-492A-2F5D-D823-035F4BF9D4FF	NULL	1	3	5	1.52618E+12	NULL	0
1065	1800	1	1	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	7	6236	6236	0		1526179350	26B38CAA-492A-2F5D-D823-035F4BF9D4FF	NULL	1	4	6	1.52618E+12	NULL	0
1066	1800	1	1	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	7	6634	6634	0		1526179350	26B38CAA-492A-2F5D-D823-035F4BF9D4FF	NULL	1	5	7	1.52618E+12	NULL	0
1067	1800	1	1	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	7	6808	6808	0		1526179350	26B38CAA-492A-2F5D-D823-035F4BF9D4FF	NULL	1	6	8	1.52618E+12	NULL	0
1068	1800	1	1	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	3	12436	12436	0		1526179353	26B38CAA-492A-2F5D-D823-035F4BF9D4FF	NULL	1	7	9	1.52618E+12	NULL	0
1069	1800	1	1	0	NULL	0B5AE36B-8066-D9DB-1D42-E993273EA1DC	2	0	7	43226	43226	0		1526179355	58583AF7-25B0-0508-C6A3-B2B38A38CF7B	NULL	1	2	4	1.52618E+12	NULL	0
1070	1800	1	1	0	NULL	0B5AE36B-8066-D9DB-1D42-E993273EA1DC	2	0	7	44135	44135	0		1526179355	58583AF7-25B0-0508-C6A3-B2B38A38CF7B	NULL	1	3	5	1.52618E+12	NULL	0
1071	1800	1	1	0	NULL	0B5AE36B-8066-D9DB-1D42-E993273EA1DC	2	0	7	44951	44951	0		1526179355	58583AF7-25B0-0508-C6A3-B2B38A38CF7B	NULL	1	4	6	1.52618E+12	NULL	0
1072	1800	1	1	0	NULL	0B5AE36B-8066-D9DB-1D42-E993273EA1DC	2	0	7	45493	45493	0		1526179358	58583AF7-25B0-0508-C6A3-B2B38A38CF7B	NULL	1	5	7	1.52618E+12	NULL	0
1073	1800	1	1	0	NULL	0B5AE36B-8066-D9DB-1D42-E993273EA1DC	2	0	7	45998	45998	0		1526179358	58583AF7-25B0-0508-C6A3-B2B38A38CF7B	NULL	1	6	8	1.52618E+12	NULL	0
1074	1800	1	1	0	NULL	0B5AE36B-8066-D9DB-1D42-E993273EA1DC	2	0	7	51613	51613	0		1526179364	58583AF7-25B0-0508-C6A3-B2B38A38CF7B	NULL	1	7	9	1.52618E+12	NULL	0
1075	1800	1	1	0	NULL	0B5AE36B-8066-D9DB-1D42-E993273EA1DC	2	0	7	52313	52313	0		1526179364	58583AF7-25B0-0508-C6A3-B2B38A38CF7B	NULL	1	8	10	1.52618E+12	NULL	0
1076	1800	1	1	0	NULL	0B5AE36B-8066-D9DB-1D42-E993273EA1DC	2	0	7	53527	53527	0		1526179364	58583AF7-25B0-0508-C6A3-B2B38A38CF7B	NULL	1	9	11	1.52618E+12	NULL	0
1077	1800	1	1	0	NULL	0B5AE36B-8066-D9DB-1D42-E993273EA1DC	2	0	7	53952	53952	0		1526179364	58583AF7-25B0-0508-C6A3-B2B38A38CF7B	NULL	1	10	12	1.52618E+12	NULL	0
1078	1800	1	3	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	7	8516	8516	0		1526179381	2BE685B5-E06E-3265-D457-D8935D80EEDA	NULL	1	2	15	1.52618E+12	NULL	0
1079	1800	1	3	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	3	18746	18746	0		1526179391	2BE685B5-E06E-3265-D457-D8935D80EEDA	NULL	1	3	16	1.52618E+12	NULL	0
1080	1800	1	4	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	10	5904	5904	0		1526179400	5448CD47-AB7B-B27E-EFA0-237BEE49B573	NULL	1	2	19	1.52618E+12	NULL	0
1081	1800	1	5	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	3	32472	32472	0		1526179441	74E0C45A-97D7-2AF4-A4F2-640D6B82A1B5	NULL	1	2	23	1.52618E+12	NULL	0
1082	1800	1	6	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	6	43094	43094	0		1526179489	EFC147C9-0524-F1E6-AF9C-0138E989D59C	NULL	1	2	27	1.52618E+12	NULL	0
1083	1800	1	6	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	2	78298	78298	0		1526179523	EFC147C9-0524-F1E6-AF9C-0138E989D59C	NULL	1	3	28	1.52618E+12	NULL	0
1084	1800	1	7	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	6	72656	72656	0		1526179601	A3C8392D-3473-D3E6-CE2F-57F4D23813B9	NULL	1	2	32	1.52618E+12	NULL	0
1085	1800	1	7	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	6	76392	76392	0		1526179604	A3C8392D-3473-D3E6-CE2F-57F4D23813B9	NULL	1	3	33	1.52618E+12	NULL	0
1086	1800	1	7	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	3	153356	153356	0		1526179679	A3C8392D-3473-D3E6-CE2F-57F4D23813B9	NULL	1	4	34	1.52618E+12	NULL	0
1087	1800	1	1	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	7	6904	6904	0		1526179693	B048DD19-B2DD-7F13-0E3D-56C4F05ABA49	NULL	1	2	39	1.52618E+12	NULL	0
1088	1800	1	1	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	7	7096	7096	0		1526179693	B048DD19-B2DD-7F13-0E3D-56C4F05ABA49	NULL	1	3	40	1.52618E+12	NULL	0
1089	1800	1	1	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	7	7302	7302	0		1526179693	B048DD19-B2DD-7F13-0E3D-56C4F05ABA49	NULL	1	4	41	1.52618E+12	NULL	0
1090	1800	1	1	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	3	13410	13410	0		1526179698	B048DD19-B2DD-7F13-0E3D-56C4F05ABA49	NULL	1	5	42	1.52618E+12	NULL	0
1091	1800	1	3	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	3	13630	13630	0		1526179729	B7889791-5C40-5CAA-FA0C-0E46DB094D4A	NULL	1	2	48	1.52618E+12	NULL	0
1092	1800	1	4	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	10	4466	4466	0		1526179738	8F444920-CC00-B81C-3365-885599287421	NULL	1	2	51	1.52618E+12	NULL	0
1093	1800	1	5	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	3	19308	19308	0		1526179797	6CD50C80-51B8-2532-DB66-09BF9546CCDA	NULL	1	2	55	1.52618E+12	NULL	0
1094	1800	1	6	0	NULL	DEE846CE-CAEE-2D3D-9A03-ACF32EFD4DE0	2	0	2	106196	106196	0		1526179906	0A499315-00A3-94A9-858B-240D680AFA67	NULL	1	2	59	1.52618E+12	NULL	0
1095	1800	1	1	0	NULL	48D4D3DF-AD9F-7915-6EC7-9F0CDABAA67E	2	0	7	15244	15244	0		1526185180	B20CA2EC-0CED-565F-02D2-7E13213536A2	NULL	1	9	12	1.52618E+12	NULL	0
